dates,link,session_title,subscript,voting_id,voting_number,voting_title
30 i 31 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8686.html","Posiedzenie: 84. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o podjęcie uchwały,8686,6,Drugie czytanie projektu uchwały w sprawie upamiętnienia 80. rocznicy wybuchu II Wojny Światowej
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8481.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 10,8481,11,Ustawa o inwestycjach w zakresie budowy Muzeum Westerplatte i Wojny 1939 - Oddziału Muzeum II Wojny Światowej w Gdańsku
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8482.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 11,8482,12,Ustawa o inwestycjach w zakresie budowy Muzeum Westerplatte i Wojny 1939 - Oddziału Muzeum II Wojny Światowej w Gdańsku
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8483.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 12,8483,13,Ustawa o inwestycjach w zakresie budowy Muzeum Westerplatte i Wojny 1939 - Oddziału Muzeum II Wojny Światowej w Gdańsku
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8484.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 15,8484,14,Ustawa o inwestycjach w zakresie budowy Muzeum Westerplatte i Wojny 1939 - Oddziału Muzeum II Wojny Światowej w Gdańsku
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8485.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 16,8485,15,Ustawa o inwestycjach w zakresie budowy Muzeum Westerplatte i Wojny 1939 - Oddziału Muzeum II Wojny Światowej w Gdańsku
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8487.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 17,8487,16,Ustawa o inwestycjach w zakresie budowy Muzeum Westerplatte i Wojny 1939 - Oddziału Muzeum II Wojny Światowej w Gdańsku
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8486.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Przyjęcie ustawy wraz z poprawkami,8486,17,Ustawa o inwestycjach w zakresie budowy Muzeum Westerplatte i Wojny 1939 - Oddziału Muzeum II Wojny Światowej w Gdańsku
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8488.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 1,8488,18,Ustawa o zmianie ustawy – Kodeks spółek handlowych oraz niektórych innych ustaw
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8612.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień",Wniosek o podjęcie uchwały,8612,18,Odwołanie przewodniczącego Komisji Zdrowia
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8613.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień",Wniosek o podjęcie uchwały,8613,19,Zmiany w składzie komisji senackich (druk nr 1279)
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8614.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień",Wniosek o podjęcie uchwały,8614,20,Zmiany w składzie komisji senackich (druk nr 1280)
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8615.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień",Wniosek o przyjęcie ustawy bez poprawek,8615,21,"Ustawa o zmianie ustawy o udostępnianiu informacji o środowisku i jego ochronie, udziale społeczeństwa w ochronie środowiska oraz o ocenach oddziaływania na środowisko oraz niektórych innych ustaw"
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8616.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień",Wniosek o przyjęcie ustawy bez poprawek,8616,22,Ustawa o zmianie ustawy o weteranach działań poza granicami państwa oraz niektórych innych ustaw
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8617.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień",Wniosek o przyjęcie ustawy bez poprawek,8617,23,Ustawa o przeciwdziałaniu marnowaniu żywności
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8618.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień",Wniosek o przyjęcie ustawy bez poprawek,8618,24,Ustawa o zmianie ustawy – Prawo oświatowe oraz ustawy o finansowaniu zadań oświatowych
30 i 31 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8682.html","Posiedzenie: 84. posiedzenie Senatu RP IX kadencji, 1 dzień",NA,8682,2,Wniosek formalny
30 i 31 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8683.html","Posiedzenie: 84. posiedzenie Senatu RP IX kadencji, 1 dzień",Wniosek o podjęcie uchwały,8683,3,Wyrażenie zgody na powołanie Prezesa Najwyższej Izby Kontroli
30 i 31 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8684.html","Posiedzenie: 84. posiedzenie Senatu RP IX kadencji, 1 dzień",Wniosek o przyjęcie ustawy bez poprawek,8684,4,"Ustawa o ratyfikacji Umowy między Rządem Rzeczypospolitej Polskiej  a Rządem Republiki Litewskiej w sprawie dokumentacji granicznej określającej przebieg linii granicy państwowej między Rzecząpospolitą Polską a Republiką Litewską, podpisanej w Wilnie dnia 17 lutego 2018 r."
30 i 31 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8685.html","Posiedzenie: 84. posiedzenie Senatu RP IX kadencji, 1 dzień",Wniosek o przyjęcie ustawy bez poprawek,8685,5,"Ustawa o wsparciu finansowym armatorów śródlądowych, Funduszu Żeglugi Śródlądowej i Funduszu Rezerwowym"
30 i 31 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8687.html","Posiedzenie: 84. posiedzenie Senatu RP IX kadencji, 2 dzień",NA,8687,7,Wniosek formalny
30 i 31 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8688.html","Posiedzenie: 84. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,8688,8,Ustawa o narodowym spisie powszechnym ludności i mieszkań w 2021 r.
30 i 31 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8689.html","Posiedzenie: 84. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,8689,9,Ustawa o zmianie ustawy o podatku dochodowym od osób fizycznych
30 i 31 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8690.html","Posiedzenie: 84. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,8690,10,Ustawa o inwestycjach w zakresie budowy portów zewnętrznych
30 i 31 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8691.html","Posiedzenie: 84. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,8691,11,Ustawa o zmianie niektórych ustaw w celu usprawnienia procesu wydatkowania środków finansowych w ramach systemów wsparcia bezpośredniego oraz w ramach działań objętych zintegrowanym systemem zarządzania i kontroli
30 i 31 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8692.html","Posiedzenie: 84. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,8692,12,Ustawa o Państwowej Komisji do spraw wyjaśniania przypadków czynności skierowanych przeciwko wolności seksualnej i obyczajności wobec małoletniego poniżej lat 15
30 i 31 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8693.html","Posiedzenie: 84. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,8693,13,Ustawa o zmianie ustawy o podatku dochodowym od osób fizycznych oraz ustawy o zmianie ustawy o podatku dochodowym od osób fizycznych oraz niektórych innych ustaw
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8489.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 2,8489,19,Ustawa o zmianie ustawy – Kodeks spółek handlowych oraz niektórych innych ustaw
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8490.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 3,8490,20,Ustawa o zmianie ustawy – Kodeks spółek handlowych oraz niektórych innych ustaw
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8491.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 4,8491,21,Ustawa o zmianie ustawy – Kodeks spółek handlowych oraz niektórych innych ustaw
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8492.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 5,8492,22,Ustawa o zmianie ustawy – Kodeks spółek handlowych oraz niektórych innych ustaw
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8493.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 6,8493,23,Ustawa o zmianie ustawy – Kodeks spółek handlowych oraz niektórych innych ustaw
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8494.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 7,8494,24,Ustawa o zmianie ustawy – Kodeks spółek handlowych oraz niektórych innych ustaw
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8495.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 8,8495,25,Ustawa o zmianie ustawy – Kodeks spółek handlowych oraz niektórych innych ustaw
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8496.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 9,8496,26,Ustawa o zmianie ustawy – Kodeks spółek handlowych oraz niektórych innych ustaw
"25, 26 września oraz 17 i 18 października 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8694.html","Posiedzenie: 85. posiedzenie Senatu RP IX kadencji, 1 dzień",NA,8694,1,Wniosek formalny
"25, 26 września oraz 17 i 18 października 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8695.html","Posiedzenie: 85. posiedzenie Senatu RP IX kadencji, 1 dzień",NA,8695,2,Wniosek formalny
"25, 26 września oraz 17 i 18 października 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html","Posiedzenie: 85. posiedzenie Senatu RP IX kadencji, 1 dzień",NA,8696,3,Wniosek formalny
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8619.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień",Wniosek o przyjęcie ustawy bez poprawek,8619,25,Ustawa o zmianie ustawy o bezpieczeństwie morskim
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8620.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień",Wniosek o przyjęcie ustawy bez poprawek,8620,26,Ustawa o zmianie ustawy o portach i przystaniach morskich oraz niektórych innych ustaw
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8621.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień",Wniosek o przyjęcie ustawy bez poprawek,8621,27,Ustawa o zmianie ustawy o ochronie konkurencji i konsumentów oraz niektórych innych ustaw
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8622.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień",Wniosek o przyjęcie ustawy bez poprawek,8622,28,Ustawa o zmianie ustawy o wspieraniu rozwoju usług i sieci telekomunikacyjnych oraz niektórych innych ustaw
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8623.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień","Poprawka 1, 2, 5",8623,29,Ustawa o zmianie ustawy o wspieraniu rozwoju usług i sieci telekomunikacyjnych oraz niektórych innych ustaw
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8624.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień","Poprawka 3, 4",8624,30,Ustawa o zmianie ustawy o wspieraniu rozwoju usług i sieci telekomunikacyjnych oraz niektórych innych ustaw
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8625.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień",Przyjęcie ustawy wraz z poprawkami,8625,31,Ustawa o zmianie ustawy o wspieraniu rozwoju usług i sieci telekomunikacyjnych oraz niektórych innych ustaw
"25, 26 września oraz 17 i 18 października 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8697.html","Posiedzenie: 85. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,8697,4,Ustawa o zmianie ustawy – Prawo pocztowe oraz ustawy – Prawo telekomunikacyjne
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8497.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 10,8497,27,Ustawa o zmianie ustawy – Kodeks spółek handlowych oraz niektórych innych ustaw
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8498.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 11,8498,28,Ustawa o zmianie ustawy – Kodeks spółek handlowych oraz niektórych innych ustaw
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8499.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 12,8499,29,Ustawa o zmianie ustawy – Kodeks spółek handlowych oraz niektórych innych ustaw
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8500.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 13,8500,30,Ustawa o zmianie ustawy – Kodeks spółek handlowych oraz niektórych innych ustaw
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8501.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 14,8501,31,Ustawa o zmianie ustawy – Kodeks spółek handlowych oraz niektórych innych ustaw
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8502.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 15,8502,32,Ustawa o zmianie ustawy – Kodeks spółek handlowych oraz niektórych innych ustaw
"25, 26 września oraz 17 i 18 października 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8749.html","Posiedzenie: 85. posiedzenie Senatu RP IX kadencji, 4 dzień",Wniosek o przyjęcie projektu,8749,56,Drugie czytanie projektu uchwały w sprawie ustanowienia roku 2020 Rokiem Ojca Józefa Marii Bocheńskiego
"25, 26 września oraz 17 i 18 października 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8723.html","Posiedzenie: 85. posiedzenie Senatu RP IX kadencji, 3 dzień",NA,8723,30,Wniosek formalny
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8626.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień",Wniosek o przyjęcie ustawy bez poprawek,8626,32,Ustawa o zmianie ustawy o ustanowieniu „Programu modernizacji Służby Więziennej w latach 2017 – 2020”
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8627.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień",Wniosek o przyjęcie ustawy bez poprawek,8627,33,Ustawa o zmianie ustawy – Kodeks postępowania karnego oraz niektórych innych ustaw
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8628.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień",Wniosek o przyjęcie ustawy bez poprawek,8628,34,Ustawa o zmianie ustawy – Kodeks spółek handlowych
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8629.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień","Poprawka 1, 3, 6, 8-11, 14, 15, 19, 22",8629,35,Ustawa o zmianie ustawy – Kodeks spółek handlowych oraz niektórych innych ustaw
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8630.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 2,8630,36,Ustawa o zmianie ustawy – Kodeks spółek handlowych oraz niektórych innych ustaw
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8631.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 4,8631,37,Ustawa o zmianie ustawy – Kodeks spółek handlowych oraz niektórych innych ustaw
31 lipca oraz 1 i 2 sierpnia 2019 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8632.html","Posiedzenie: 83. posiedzenie Senatu RP IX kadencji, 3 dzień","Poprawka 5, 12, 18",8632,38,Ustawa o zmianie ustawy – Kodeks spółek handlowych oraz niektórych innych ustaw
"25, 26 września oraz 17 i 18 października 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8698.html","Posiedzenie: 85. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,8698,5,Ustawa o zmianie ustawy o transporcie kolejowym
"25, 26 września oraz 17 i 18 października 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8699.html","Posiedzenie: 85. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,8699,6,Ustawa o lotach najważniejszych osób w państwie
"25, 26 września oraz 17 i 18 października 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8700.html","Posiedzenie: 85. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o odrzucenie ustawy,8700,7,Ustawa o zmianie ustawy o wykonywaniu mandatu posła i senatora oraz niektórych innych ustaw
"25, 26 września oraz 17 i 18 października 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8701.html","Posiedzenie: 85. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,8701,8,Ustawa o zmianie ustawy o wykonywaniu mandatu posła i senatora oraz niektórych innych ustaw
"25, 26 września oraz 17 i 18 października 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8702.html","Posiedzenie: 85. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,8702,9,Ustawa – Prawo zamówień publicznych
"25, 26 września oraz 17 i 18 października 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8703.html","Posiedzenie: 85. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,8703,10,Ustawa – Przepisy wprowadzające ustawę – Prawo zamówień publicznych
"25, 26 września oraz 17 i 18 października 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8704.html","Posiedzenie: 85. posiedzenie Senatu RP IX kadencji, 2 dzień",Poprawka 1,8704,11,Ustawa o zmianie ustawy – Prawo ochrony środowiska oraz niektórych innych ustaw
"10, 11 i 12 lipca 2019 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8503.html","Posiedzenie: 82. posiedzenie Senatu RP IX kadencji, 3 dzień",Poprawka 16,8503,33,Ustawa o zmianie ustawy – Kodeks spółek handlowych oraz niektórych innych ustaw
